t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1574560485,163,0.346075,0.000000,0.000000,0.000000,events/second
1574560488,166,0.350210,0.000000,0.000000,0.000000,events/second
1574560491,166,0.348007,0.000000,0.000000,0.000000,events/second
1574560494,166,0.345833,0.000000,0.000000,0.000000,events/second
1574560497,166,0.343687,0.000000,0.000000,0.000000,events/second
1574560500,166,0.341565,0.000000,0.000000,0.000000,events/second
1574560503,166,0.339467,0.000000,0.000000,0.000000,events/second
1574560506,168,0.341465,0.000000,0.000000,0.000000,events/second
1574560509,169,0.341415,0.000000,0.000000,0.000000,events/second
1574560512,169,0.339356,0.000000,0.000000,0.000000,events/second
1574560515,169,0.337326,0.000000,0.000000,0.000000,events/second
1574560518,169,0.335319,0.000000,0.000000,0.000000,events/second
1574560521,169,0.333332,0.000000,0.000000,0.000000,events/second
1574560524,169,0.331371,0.000000,0.000000,0.000000,events/second
1574560527,172,0.335285,0.000000,0.000000,0.000000,events/second
1574560530,172,0.333334,0.000000,0.000000,0.000000,events/second
1574560533,172,0.331406,0.000000,0.000000,0.000000,events/second
1574560536,172,0.329503,0.000000,0.000000,0.000000,events/second
1574560539,172,0.327618,0.000000,0.000000,0.000000,events/second
1574560542,172,0.325757,0.000000,0.000000,0.000000,events/second
1574560545,172,0.323918,0.000000,0.000000,0.000000,events/second
1574560548,175,0.327714,0.000000,0.000000,0.000000,events/second
1574560551,175,0.325885,0.000000,0.000000,0.000000,events/second
1574560554,175,0.324073,0.000000,0.000000,0.000000,events/second
1574560557,175,0.322285,0.000000,0.000000,0.000000,events/second
1574560560,175,0.320513,0.000000,0.000000,0.000000,events/second
1574560563,175,0.318760,0.000000,0.000000,0.000000,events/second
1574560566,177,0.320654,0.000000,0.000000,0.000000,events/second
1574560569,178,0.320721,0.000000,0.000000,0.000000,events/second
1574560572,178,0.318997,0.000000,0.000000,0.000000,events/second
1574560575,178,0.317290,0.000000,0.000000,0.000000,events/second
1574560578,178,0.315602,0.000000,0.000000,0.000000,events/second
1574560581,178,0.313933,0.000000,0.000000,0.000000,events/second
1574560584,178,0.312280,0.000000,0.000000,0.000000,events/second
1574560587,181,0.315880,0.000000,0.000000,0.000000,events/second
1574560590,181,0.314235,0.000000,0.000000,0.000000,events/second
1574560593,181,0.312605,0.000000,0.000000,0.000000,events/second
1574560596,181,0.310996,0.000000,0.000000,0.000000,events/second
1574560599,181,0.309402,0.000000,0.000000,0.000000,events/second
1574560602,181,0.307825,0.000000,0.000000,0.000000,events/second
1574560605,181,0.306262,0.000000,0.000000,0.000000,events/second
1574560608,184,0.309763,0.000000,0.000000,0.000000,events/second
1574560611,184,0.308209,0.000000,0.000000,0.000000,events/second
1574560614,184,0.306666,0.000000,0.000000,0.000000,events/second
1574560617,184,0.305139,0.000000,0.000000,0.000000,events/second
1574560620,184,0.303630,0.000000,0.000000,0.000000,events/second
1574560623,184,0.302132,0.000000,0.000000,0.000000,events/second
1574560626,184,0.300653,0.000000,0.000000,0.000000,events/second
1574560629,187,0.304065,0.000000,0.000000,0.000000,events/second
1574560632,187,0.302588,0.000000,0.000000,0.000000,events/second
1574560635,187,0.301126,0.000000,0.000000,0.000000,events/second
1574560638,187,0.299679,0.000000,0.000000,0.000000,events/second
1574560641,187,0.298245,0.000000,0.000000,0.000000,events/second
1574560644,187,0.296827,0.000000,0.000000,0.000000,events/second
1574560647,190,0.300157,0.000000,0.000000,0.000000,events/second
1574560650,190,0.298744,0.000000,0.000000,0.000000,events/second
1574560653,190,0.297341,0.000000,0.000000,0.000000,events/second
1574560656,190,0.295951,0.000000,0.000000,0.000000,events/second
1574560659,190,0.294574,0.000000,0.000000,0.000000,events/second
1574560662,190,0.293209,0.000000,0.000000,0.000000,events/second
1574560665,190,0.291858,0.000000,0.000000,0.000000,events/second
1574560668,193,0.295106,0.000000,0.000000,0.000000,events/second
1574560671,193,0.293759,0.000000,0.000000,0.000000,events/second
1574560674,193,0.292424,0.000000,0.000000,0.000000,events/second
1574560677,193,0.291102,0.000000,0.000000,0.000000,events/second
1574560680,193,0.289791,0.000000,0.000000,0.000000,events/second
1574560683,193,0.288491,0.000000,0.000000,0.000000,events/second
1574560686,193,0.287204,0.000000,0.000000,0.000000,events/second
1574560689,196,0.290370,0.000000,0.000000,0.000000,events/second
1574560692,196,0.289085,0.000000,0.000000,0.000000,events/second
1574560695,196,0.287811,0.000000,0.000000,0.000000,events/second
1574560698,196,0.286550,0.000000,0.000000,0.000000,events/second
1574560701,196,0.285298,0.000000,0.000000,0.000000,events/second
1574560704,196,0.284060,0.000000,0.000000,0.000000,events/second
1574560707,199,0.287158,0.000000,0.000000,0.000000,events/second
1574560710,199,0.285920,0.000000,0.000000,0.000000,events/second
1574560713,199,0.284693,0.000000,0.000000,0.000000,events/second
1574560716,199,0.283475,0.000000,0.000000,0.000000,events/second
1574560719,199,0.282270,0.000000,0.000000,0.000000,events/second
1574560722,199,0.281074,0.000000,0.000000,0.000000,events/second
1574560725,199,0.279888,0.000000,0.000000,0.000000,events/second
1574560728,202,0.282914,0.000000,0.000000,0.000000,events/second
1574560731,202,0.281729,0.000000,0.000000,0.000000,events/second
1574560734,202,0.280555,0.000000,0.000000,0.000000,events/second
1574560737,202,0.279393,0.000000,0.000000,0.000000,events/second
1574560740,202,0.278237,0.000000,0.000000,0.000000,events/second
1574560743,202,0.277090,0.000000,0.000000,0.000000,events/second
1574560746,202,0.275956,0.000000,0.000000,0.000000,events/second
1574560749,205,0.278912,0.000000,0.000000,0.000000,events/second
1574560752,205,0.277779,0.000000,0.000000,0.000000,events/second
1574560755,205,0.276653,0.000000,0.000000,0.000000,events/second
1574560758,205,0.275537,0.000000,0.000000,0.000000,events/second
1574560761,205,0.274432,0.000000,0.000000,0.000000,events/second
1574560764,205,0.273334,0.000000,0.000000,0.000000,events/second
1574560767,208,0.276228,0.000000,0.000000,0.000000,events/second
1574560770,208,0.275130,0.000000,0.000000,0.000000,events/second
1574560773,208,0.274043,0.000000,0.000000,0.000000,events/second
1574560776,208,0.272964,0.000000,0.000000,0.000000,events/second
1574560779,208,0.271896,0.000000,0.000000,0.000000,events/second
1574560782,208,0.270831,0.000000,0.000000,0.000000,events/second
1574560785,208,0.269779,0.000000,0.000000,0.000000,events/second
1574560796,211,0.272610,0.000000,0.000000,0.000000,events/second
1574560799,211,0.271558,0.000000,0.000000,0.000000,events/second
1574560802,211,0.270510,0.000000,0.000000,0.000000,events/second
1574560805,211,0.269474,0.000000,0.000000,0.000000,events/second
1574560808,211,0.268446,0.000000,0.000000,0.000000,events/second
1574560811,211,0.267425,0.000000,0.000000,0.000000,events/second
1574560814,211,0.266412,0.000000,0.000000,0.000000,events/second
1574560817,214,0.269183,0.000000,0.000000,0.000000,events/second
1574560820,214,0.268170,0.000000,0.000000,0.000000,events/second
1574560823,214,0.267167,0.000000,0.000000,0.000000,events/second
1574560826,214,0.266171,0.000000,0.000000,0.000000,events/second
1574560829,214,0.265178,0.000000,0.000000,0.000000,events/second
1574560832,214,0.264197,0.000000,0.000000,0.000000,events/second
1574560836,217,0.266914,0.000000,0.000000,0.000000,events/second
1574560839,217,0.265926,0.000000,0.000000,0.000000,events/second
1574560842,217,0.264957,0.000000,0.000000,0.000000,events/second
1574560845,217,0.263991,0.000000,0.000000,0.000000,events/second
1574560848,217,0.263028,0.000000,0.000000,0.000000,events/second
1574560851,217,0.262077,0.000000,0.000000,0.000000,events/second
1574560854,217,0.261132,0.000000,0.000000,0.000000,events/second
1574560857,220,0.263790,0.000000,0.000000,0.000000,events/second
1574560860,220,0.262842,0.000000,0.000000,0.000000,events/second
1574560863,220,0.261903,0.000000,0.000000,0.000000,events/second
1574560866,220,0.260971,0.000000,0.000000,0.000000,events/second
1574560869,220,0.260045,0.000000,0.000000,0.000000,events/second
1574560945,220,0.259091,0.000000,0.000000,0.000000,events/second
1574560947,220,0.258217,0.000000,0.000000,0.000000,events/second
1574560950,223,0.260817,0.000000,0.000000,0.000000,events/second
1574560953,223,0.259907,0.000000,0.000000,0.000000,events/second
1574560956,223,0.259001,0.000000,0.000000,0.000000,events/second
1574560959,223,0.258101,0.000000,0.000000,0.000000,events/second
1574560962,223,0.257208,0.000000,0.000000,0.000000,events/second
1574560965,223,0.256321,0.000000,0.000000,0.000000,events/second
1574560968,226,0.258876,0.000000,0.000000,0.000000,events/second
1574560971,226,0.257991,0.000000,0.000000,0.000000,events/second
1574560974,226,0.257110,0.000000,0.000000,0.000000,events/second
1574560977,226,0.256234,0.000000,0.000000,0.000000,events/second
1574560980,226,0.255365,0.000000,0.000000,0.000000,events/second
1574561571,226,0.254504,0.000000,0.000000,0.000000,events/second
1574561574,226,0.253641,0.000000,0.000000,0.000000,events/second
1574561577,229,0.256153,0.000000,0.000000,0.000000,events/second
1574561580,229,0.255294,0.000000,0.000000,0.000000,events/second
1574561583,229,0.254445,0.000000,0.000000,0.000000,events/second
1574561586,229,0.253599,0.000000,0.000000,0.000000,events/second
1574561589,229,0.252760,0.000000,0.000000,0.000000,events/second
1574561592,229,0.251925,0.000000,0.000000,0.000000,events/second
1574561595,229,0.251096,0.000000,0.000000,0.000000,events/second
1574561598,232,0.253550,0.000000,0.000000,0.000000,events/second
1574561601,232,0.252723,0.000000,0.000000,0.000000,events/second
1574561604,232,0.251899,0.000000,0.000000,0.000000,events/second
1574561682,232,0.251004,0.000000,0.000000,0.000000,events/second
1574561684,232,0.250271,0.000000,0.000000,0.000000,events/second
1574561687,232,0.249463,0.000000,0.000000,0.000000,events/second
1574561690,235,0.251868,0.000000,0.000000,0.000000,events/second
1574561693,235,0.251067,0.000000,0.000000,0.000000,events/second
1574561696,235,0.250267,0.000000,0.000000,0.000000,events/second
1574561699,235,0.249469,0.000000,0.000000,0.000000,events/second
1574561702,235,0.248678,0.000000,0.000000,0.000000,events/second
1574561705,235,0.247889,0.000000,0.000000,0.000000,events/second
1574561708,235,0.247108,0.000000,0.000000,0.000000,events/second
1574561711,238,0.249474,0.000000,0.000000,0.000000,events/second
1574561714,238,0.248692,0.000000,0.000000,0.000000,events/second
1574561717,238,0.247917,0.000000,0.000000,0.000000,events/second
1574561760,238,0.247143,0.000000,0.000000,0.000000,events/second
1574561762,238,0.246376,0.000000,0.000000,0.000000,events/second
1574561765,238,0.245615,0.000000,0.000000,0.000000,events/second
1574561768,238,0.244857,0.000000,0.000000,0.000000,events/second
1574561771,241,0.247180,0.000000,0.000000,0.000000,events/second
1574561774,241,0.246420,0.000000,0.000000,0.000000,events/second
1574561777,241,0.245666,0.000000,0.000000,0.000000,events/second
1574561780,241,0.244920,0.000000,0.000000,0.000000,events/second
1574561783,241,0.244174,0.000000,0.000000,0.000000,events/second
