t,value
1574563137,41480576
1574563140,41480576
1574563143,41515584
1574563146,41533632
1574563149,41490560
1574563152,41494720
1574563155,41458368
1574563158,42089792
1574563161,42203136
1574563164,42223808
1574563167,42334016
1574563170,42334976
1574563173,42334976
1574563176,42334976
1574563179,42334976
1574563182,42334976
1574563185,42378816
1574563188,42388800
1574563191,42388800
1574563194,42388800
1574563197,42388800
1574563200,42388800
1574563203,42388800
1574563206,42406720
1574563209,42406720
1574563212,42406720
1574563215,42406720
1574563218,42406720
1574563221,42406720
1574563224,42408960
1574563227,42406400
1574563230,42406400
1574563233,42406400
1574563236,42406400
1574563239,42406400
1574563242,42406208
1574563245,42387904
1574563248,42395584
1574563251,42396288
1574563254,42435776
1574563257,42459328
1574563260,42469824
1574563263,42470848
1574563266,42470848
1574563269,42470848
1574563272,42470848
1574563275,42470848
1574563278,42470848
1574563281,42470848
1574563284,42476672
1574563287,42476672
1574563290,42476672
1574563293,42476672
1574563296,42476672
1574563299,42480384
1574563302,42480384
1574563305,42627520
1574563308,42618496
1574563311,42618816
1574563314,42605248
1574563317,42605248
1574563320,42602560
1574563323,42702080
1574563326,42706752
1574563329,42706752
1574563332,42706752
1574563335,42706752
1574563338,42706752
1574563341,42706752
1574563344,42757888
1574563347,42765632
1574563350,42782784
1574563353,42782784
1574563356,42818880
1574563359,42823040
1574563362,42823040
1574563365,42820352
1574563368,42819840
1574563371,42797248
1574563374,42797248
1574563377,42763392
1574563380,42767168
1574563383,42779584
1574563386,42681280
1574563389,42688320
1574563392,42694592
1574563395,42750848
1574563398,42800576
1574563401,42824512
1574563404,42850304
1574563407,42850304
1574563410,42850304
1574563413,42864512
1574563416,42864512
1574563419,42881280
1574563422,42881280
1574563425,42898944
1574563428,42938496
1574563431,42955392
1574563434,42981440
1574563437,42960832
1574563440,42912000
1574563443,42912000
1574563446,42851520
1574563449,42878464
1574563452,42988096
1574563455,42988096
1574563458,42988096
1574563461,42988096
1574563464,43003584
1574563467,43055808
1574563470,43080640
1574563473,43112640
1574563476,43112640
1574563479,43124608
1574563482,43125376
1574563485,43156224
1574563488,43156224
1574563491,43217920
1574563494,43255808
1574563497,43255808
1574563500,43298560
1574563503,43298560
1574563506,43363456
1574563509,43336768
1574563512,43375104
1574563515,43370432
1574563518,43379712
1574563521,43406144
1574563524,43408064
1574563527,43408064
1574563530,43423168
1574563533,43437696
1574563536,43437696
1574563539,43437696
1574563542,43484800
1574563545,43549504
1574563548,43553664
1574563551,43553664
1574563554,43557952
1574563557,43557952
1574563560,43582656
1574563563,43598272
1574563566,43684672
1574563569,43684672
1574563572,43726464
1574563575,43726464
1574563578,43726464
