t,value
1574590901,45
1574590904,45
1574590907,45
1574590910,45
1574590913,45
1574590916,45
1574594326,45
1574594327,45
1574594330,45
1574594333,45
1574594336,45
1574594339,45
1574594342,45
1574594345,45
1574594348,45
1574594351,45
1574594354,45
1574594357,45
1574594360,45
1574595507,45
1574595511,45
1574595514,45
1574595517,45
1574595520,45
1574595523,45
1574595526,45
1574595529,45
1574595532,45
1574595535,45
1574595538,45
1574596741,45
1574596743,45
1574596746,45
1574596749,45
1574596752,45
1574596755,45
1574596758,45
1574596761,45
1574596764,45
1574596767,45
1574596770,45
1574596773,45
1574596776,45
1574597977,45
1574597980,45
1574597983,45
1574597986,45
1574597989,45
1574597992,45
1574597995,45
1574597998,45
1574598001,45
1574598004,45
1574598007,45
1574598010,45
1574598013,45
1574600365,45
1574600368,45
1574600371,45
1574600374,45
1574600377,45
1574600380,45
1574600383,45
1574600386,45
1574600389,45
1574600392,45
1574600395,45
1574600398,45
1574601600,45
1574601602,45
1574601605,45
1574601608,45
1574601611,45
1574601614,45
1574601617,45
1574601620,45
1574601623,45
1574601626,45
1574601629,45
1574601632,45
1574601635,45
1574602837,45
1574602840,45
1574602843,45
1574602846,45
1574602849,45
1574602852,45
1574602855,45
1574602858,45
1574602861,45
1574602864,45
1574602867,45
1574602870,45
1574604073,45
1574604075,45
1574604078,45
1574604081,45
1574604084,45
1574604087,45
1574604090,45
1574604093,45
1574604096,45
1574604099,45
1574604102,45
1574604105,45
1574604108,45
1574604871,45
1574604874,45
1574604876,45
1574604879,45
1574604882,45
1574604885,45
1574604888,45
1574604891,45
1574604894,45
1574604897,45
1574604900,45
1574604903,45
1574612105,45
1574612108,45
1574612111,45
1574612114,45
1574613315,45
1574613317,45
1574613320,45
1574613323,45
1574613326,45
1574613329,45
1574613332,45
1574613335,45
1574613338,45
1574613341,45
1574613344,45
1574613347,45
1574613350,45
1574614552,45
1574614555,45
1574614558,45
1574614561,45
1574614564,45
1574614567,45
1574614570,45
1574614573,45
1574614576,45
1574614579,45
1574614582,45
1574614585,45
1574616451,45
1574616453,45
1574616456,45
1574616459,45
1574616462,45
