t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1574560548,1,0.001873,0.000000,0.000000,0.000000,events/second
1574560551,1,0.001862,0.000000,0.000000,0.000000,events/second
1574560554,1,0.001852,0.000000,0.000000,0.000000,events/second
1574560557,1,0.001842,0.000000,0.000000,0.000000,events/second
1574560560,1,0.001832,0.000000,0.000000,0.000000,events/second
1574560563,1,0.001821,0.000000,0.000000,0.000000,events/second
1574560566,1,0.001812,0.000000,0.000000,0.000000,events/second
1574560569,1,0.001802,0.000000,0.000000,0.000000,events/second
1574560572,1,0.001792,0.000000,0.000000,0.000000,events/second
1574560575,1,0.001783,0.000000,0.000000,0.000000,events/second
1574560578,1,0.001773,0.000000,0.000000,0.000000,events/second
1574560581,1,0.001764,0.000000,0.000000,0.000000,events/second
1574560584,1,0.001754,0.000000,0.000000,0.000000,events/second
1574560587,1,0.001745,0.000000,0.000000,0.000000,events/second
1574560590,1,0.001736,0.000000,0.000000,0.000000,events/second
1574560593,1,0.001727,0.000000,0.000000,0.000000,events/second
1574560596,1,0.001718,0.000000,0.000000,0.000000,events/second
1574560599,1,0.001709,0.000000,0.000000,0.000000,events/second
1574560602,1,0.001701,0.000000,0.000000,0.000000,events/second
1574560605,1,0.001692,0.000000,0.000000,0.000000,events/second
1574560608,1,0.001684,0.000000,0.000000,0.000000,events/second
1574560611,1,0.001675,0.000000,0.000000,0.000000,events/second
1574560614,1,0.001667,0.000000,0.000000,0.000000,events/second
1574560617,1,0.001658,0.000000,0.000000,0.000000,events/second
1574560620,1,0.001650,0.000000,0.000000,0.000000,events/second
1574560623,1,0.001642,0.000000,0.000000,0.000000,events/second
1574560626,1,0.001634,0.000000,0.000000,0.000000,events/second
1574560629,1,0.001626,0.000000,0.000000,0.000000,events/second
1574560632,1,0.001618,0.000000,0.000000,0.000000,events/second
1574560635,1,0.001610,0.000000,0.000000,0.000000,events/second
1574560638,1,0.001603,0.000000,0.000000,0.000000,events/second
1574560641,1,0.001595,0.000000,0.000000,0.000000,events/second
1574560644,1,0.001587,0.000000,0.000000,0.000000,events/second
1574560647,1,0.001580,0.000000,0.000000,0.000000,events/second
1574560650,1,0.001572,0.000000,0.000000,0.000000,events/second
1574560653,1,0.001565,0.000000,0.000000,0.000000,events/second
1574560656,1,0.001558,0.000000,0.000000,0.000000,events/second
1574560659,1,0.001550,0.000000,0.000000,0.000000,events/second
1574560662,1,0.001543,0.000000,0.000000,0.000000,events/second
1574560665,1,0.001536,0.000000,0.000000,0.000000,events/second
1574560668,1,0.001529,0.000000,0.000000,0.000000,events/second
1574560671,1,0.001522,0.000000,0.000000,0.000000,events/second
1574560674,1,0.001515,0.000000,0.000000,0.000000,events/second
1574560677,1,0.001508,0.000000,0.000000,0.000000,events/second
1574560680,1,0.001502,0.000000,0.000000,0.000000,events/second
1574560683,1,0.001495,0.000000,0.000000,0.000000,events/second
1574560686,1,0.001488,0.000000,0.000000,0.000000,events/second
1574560689,1,0.001481,0.000000,0.000000,0.000000,events/second
1574560692,1,0.001475,0.000000,0.000000,0.000000,events/second
1574560695,1,0.001468,0.000000,0.000000,0.000000,events/second
1574560698,1,0.001462,0.000000,0.000000,0.000000,events/second
1574560701,1,0.001456,0.000000,0.000000,0.000000,events/second
1574560704,1,0.001449,0.000000,0.000000,0.000000,events/second
1574560707,1,0.001443,0.000000,0.000000,0.000000,events/second
1574560710,1,0.001437,0.000000,0.000000,0.000000,events/second
1574560713,1,0.001431,0.000000,0.000000,0.000000,events/second
1574560716,1,0.001425,0.000000,0.000000,0.000000,events/second
1574560719,1,0.001418,0.000000,0.000000,0.000000,events/second
1574560722,1,0.001412,0.000000,0.000000,0.000000,events/second
1574560725,1,0.001406,0.000000,0.000000,0.000000,events/second
1574560728,1,0.001401,0.000000,0.000000,0.000000,events/second
1574560731,1,0.001395,0.000000,0.000000,0.000000,events/second
1574560734,1,0.001389,0.000000,0.000000,0.000000,events/second
1574560737,1,0.001383,0.000000,0.000000,0.000000,events/second
1574560740,1,0.001377,0.000000,0.000000,0.000000,events/second
1574560743,1,0.001372,0.000000,0.000000,0.000000,events/second
1574560746,1,0.001366,0.000000,0.000000,0.000000,events/second
1574560749,1,0.001361,0.000000,0.000000,0.000000,events/second
1574560752,1,0.001355,0.000000,0.000000,0.000000,events/second
1574560755,1,0.001350,0.000000,0.000000,0.000000,events/second
1574560758,1,0.001344,0.000000,0.000000,0.000000,events/second
1574560761,1,0.001339,0.000000,0.000000,0.000000,events/second
1574560764,1,0.001333,0.000000,0.000000,0.000000,events/second
1574560767,1,0.001328,0.000000,0.000000,0.000000,events/second
1574560770,1,0.001323,0.000000,0.000000,0.000000,events/second
1574560773,1,0.001318,0.000000,0.000000,0.000000,events/second
1574560776,1,0.001312,0.000000,0.000000,0.000000,events/second
1574560779,1,0.001307,0.000000,0.000000,0.000000,events/second
1574560782,1,0.001302,0.000000,0.000000,0.000000,events/second
1574560785,1,0.001297,0.000000,0.000000,0.000000,events/second
1574560796,1,0.001292,0.000000,0.000000,0.000000,events/second
1574560799,1,0.001287,0.000000,0.000000,0.000000,events/second
1574560802,1,0.001282,0.000000,0.000000,0.000000,events/second
1574560805,1,0.001277,0.000000,0.000000,0.000000,events/second
1574560808,1,0.001272,0.000000,0.000000,0.000000,events/second
1574560811,1,0.001267,0.000000,0.000000,0.000000,events/second
1574560814,1,0.001263,0.000000,0.000000,0.000000,events/second
1574560817,1,0.001258,0.000000,0.000000,0.000000,events/second
1574560820,1,0.001253,0.000000,0.000000,0.000000,events/second
1574560823,1,0.001248,0.000000,0.000000,0.000000,events/second
1574560826,1,0.001244,0.000000,0.000000,0.000000,events/second
1574560829,1,0.001239,0.000000,0.000000,0.000000,events/second
1574560832,1,0.001235,0.000000,0.000000,0.000000,events/second
1574560836,1,0.001230,0.000000,0.000000,0.000000,events/second
1574560839,1,0.001225,0.000000,0.000000,0.000000,events/second
1574560842,1,0.001221,0.000000,0.000000,0.000000,events/second
1574560845,1,0.001217,0.000000,0.000000,0.000000,events/second
1574560848,1,0.001212,0.000000,0.000000,0.000000,events/second
1574560851,1,0.001208,0.000000,0.000000,0.000000,events/second
1574560854,1,0.001203,0.000000,0.000000,0.000000,events/second
1574560857,1,0.001199,0.000000,0.000000,0.000000,events/second
1574560860,1,0.001195,0.000000,0.000000,0.000000,events/second
1574560863,1,0.001190,0.000000,0.000000,0.000000,events/second
1574560866,1,0.001186,0.000000,0.000000,0.000000,events/second
1574560869,1,0.001182,0.000000,0.000000,0.000000,events/second
1574560945,1,0.001178,0.000000,0.000000,0.000000,events/second
1574560947,1,0.001174,0.000000,0.000000,0.000000,events/second
1574560950,1,0.001170,0.000000,0.000000,0.000000,events/second
1574560953,1,0.001166,0.000000,0.000000,0.000000,events/second
1574560956,1,0.001161,0.000000,0.000000,0.000000,events/second
1574560959,1,0.001157,0.000000,0.000000,0.000000,events/second
1574560962,1,0.001153,0.000000,0.000000,0.000000,events/second
1574560965,1,0.001149,0.000000,0.000000,0.000000,events/second
1574560968,1,0.001145,0.000000,0.000000,0.000000,events/second
1574560971,1,0.001142,0.000000,0.000000,0.000000,events/second
1574560974,1,0.001138,0.000000,0.000000,0.000000,events/second
1574560977,1,0.001134,0.000000,0.000000,0.000000,events/second
