t,value
1574704226,5
1574704229,5
1574704232,5
1574704235,5
1574704238,5
1574704241,5
1574704244,5
1574704247,5
1574704250,5
1574704253,5
1574704256,5
1574704259,5
1574704262,5
1574704265,5
1574704268,5
1574704271,5
1574704274,5
1574704277,5
1574704280,5
1574704283,5
1574704286,5
1574704289,5
1574704292,5
1574704295,5
1574704298,5
1574704301,5
1574704304,5
1574704307,5
1574704310,5
1574704313,5
1574704316,5
1574704319,5
1574704322,5
1574704325,5
1574704328,5
1574704331,5
1574704334,5
1574704337,5
1574704340,5
1574704343,5
1574704346,5
1574704349,5
1574704352,5
1574704355,5
1574704358,5
1574704361,5
1574704364,5
1574704367,5
1574704370,5
1574704373,5
1574704376,5
1574704379,5
1574704382,5
1574704385,5
1574704388,5
1574704391,5
1574704394,5
1574704397,5
1574704400,5
1574704403,5
1574704406,5
1574704409,5
1574704412,5
1574704415,5
1574704418,5
1574704421,5
1574704424,5
1574704427,5
1574704430,5
1574704433,5
1574704436,5
1574704439,5
1574704442,5
1574704445,5
1574704448,5
1574704451,5
1574704454,5
1574704457,5
1574704460,5
1574704463,5
1574704466,5
1574704469,5
1574704472,5
1574704475,5
1574704478,5
1574704481,5
1574704484,5
1574704487,5
1574704490,5
1574704493,5
1574704496,5
1574704499,5
1574704502,5
1574704505,5
1574704508,5
1574704511,5
1574704514,5
1574704517,5
1574704520,5
1574704523,5
1574704526,5
1574704529,5
1574704532,5
1574704535,5
1574704538,5
1574704541,5
1574704544,5
1574704547,5
1574704550,5
1574704553,5
1574704556,5
1574704559,5
1574704562,5
1574704565,5
1574704568,5
1574704571,5
1574704574,5
1574704577,5
1574704580,5
1574704583,5
1574704586,5
1574704589,5
1574704592,5
1574704595,5
1574704598,5
1574704601,5
1574704604,5
1574704607,5
1574704610,5
1574704613,5
1574704616,5
1574704619,5
1574704622,5
1574704625,5
1574704628,5
1574704631,5
1574704634,5
1574704637,5
1574704640,5
1574704643,5
1574704646,5
1574704649,5
1574704652,5
1574704655,5
1574704658,5
1574704661,5
1574704664,5
1574704667,5
1574704670,5
1574704673,5
1574704676,5
1574704679,5
1574704682,5
1574704685,5
1574704688,5
1574704691,5
1574704694,5
1574704697,5
1574704700,5
1574704703,5
1574704706,5
1574704709,5
1574704713,5
1574704716,5
1574704719,5
1574704722,5
1574704725,5
1574704728,5
1574704755,5
1574704756,5
1574704759,5
1574704762,5
1574704765,5
1574704769,5
1574704772,5
1574704775,5
